37.243907,-121.798161,5970 Golden Vista Dr,San Jose,CA,95123,3.0,4.0,1793.0,1793.0,2016,878000,888724,For sale by owner,days,9,http://www.zillow.com/homes/recently_sold//homedetails/5970-Golden-Vista-Dr-San-Jose-CA-95123/166727154_zpid/
37.242206,-121.794962,6102 Charlotte Dr,San Jose,CA,95123,3.0,4.0,1901.0,1716.0,2016,919000,886488,Townhouse for sale,Sun.,3,http://www.zillow.com/homes/recently_sold//homedetails/6102-Charlotte-Dr-San-Jose-CA-95123/166729542_zpid/
37.224357,-121.77388,7190 Indian Valley Ct,SAN JOSE,CA,95139,3.0,3.0,1674.0,2059.0,1976,800000,793245,Townhouse for sale,Sun.,37,http://www.zillow.com/homes/recently_sold//homedetails/7190-Indian-Valley-Ct-San-Jose-CA-95139/19842126_zpid/
37.256585,-121.821568,5396 Palm Grove Ct,SAN JOSE,CA,95123,4.0,3.0,1439.0,1012.0,1970,725000,808074,Townhouse for sale,days,100,http://www.zillow.com/homes/recently_sold//homedetails/5396-Palm-Grove-Ct-San-Jose-CA-95123/19825689_zpid/
37.242581,-121.797721,801 Lotus Flower Loop,SAN JOSE,CA,95123,4.0,4.0,2258.0,1328.0,2014,1049000,1016895,Townhouse for sale,walkthrough,31,http://www.zillow.com/homes/recently_sold//homedetails/801-Lotus-Flower-Loop-San-Jose-CA-95123/124742878_zpid/
37.223982,-121.776137,208 Fairway Glen Ln,SAN JOSE,CA,95139,3.0,1.5,1220.0,897.0,1972,665000,649719,Townhouse for sale,days,81,http://www.zillow.com/homes/recently_sold//homedetails/208-Fairway-Glen-Ln-San-Jose-CA-95139/19842069_zpid/
37.242455,-121.79742,6015 Charlotte Dr,SAN JOSE,CA,95123,4.0,4.0,2258.0,1877.0,2014,1034999,1084004,Townhouse for sale,Sun.,10,http://www.zillow.com/homes/recently_sold//homedetails/6015-Charlotte-Dr-San-Jose-CA-95123/124030971_zpid/
37.245121,-121.798653,5816 Brandon Ct,San Jose,CA,95123,3.0,4.0,2093.0,1411.0,2016,988000,970608,Townhouse for sale,days,28,http://www.zillow.com/homes/recently_sold//homedetails/5816-Brandon-Ct-San-Jose-CA-95123/166730076_zpid/
37.236445,-121.883763,1293 Mokelumne Pl,SAN JOSE,CA,95120,3.0,2.0,1869.0,4438.0,1989,1149000,1161750,Townhouse for sale,Sun.,3,http://www.zillow.com/homes/recently_sold//homedetails/1293-Mokelumne-Pl-San-Jose-CA-95120/19764416_zpid/
37.222072,-121.863743,6418 Trinidad Dr,SAN JOSE,CA,95120,2.0,2.0,1400.0,2500.0,1972,899000,907529,Townhouse for sale,days,34,http://www.zillow.com/homes/recently_sold//homedetails/6418-Trinidad-Dr-San-Jose-CA-95120/19763154_zpid/
37.237087,-121.885499,5880 Dry Oak Dr,SAN JOSE,CA,95120,3.0,3.0,2334.0,3977.0,1989,1240000,1194546,Townhouse for sale,,166,http://www.zillow.com/homes/recently_sold//homedetails/5880-Dry-Oak-Dr-San-Jose-CA-95120/19764453_zpid/
37.235438,-121.88337,5923 Kyburz Pl,SAN JOSE,CA,95120,2.0,3.0,2175.0,2874.0,1980,1200000,1183934,Townhouse for sale,days,172,http://www.zillow.com/homes/recently_sold//homedetails/5923-Kyburz-Pl-San-Jose-CA-95120/19764333_zpid/
37.243907,-121.798161,5970 Golden Vista Dr,San Jose,CA,95123,3.0,4.0,1793.0,1793.0,2016,878000,888724,For sale by owner,days,9,http://www.zillow.com/homes/recently_sold//homedetails/5970-Golden-Vista-Dr-San-Jose-CA-95123/166727154_zpid/
37.242206,-121.794962,6102 Charlotte Dr,San Jose,CA,95123,3.0,4.0,1901.0,1716.0,2016,919000,886488,Townhouse for sale,Sun.,3,http://www.zillow.com/homes/recently_sold//homedetails/6102-Charlotte-Dr-San-Jose-CA-95123/166729542_zpid/
37.254063,-121.840209,5496 Don Diego Ct,SAN JOSE,CA,95123,3.0,2.0,1156.0,901.0,1970,648000,709332,Townhouse for sale,Sun.,6,http://www.zillow.com/homes/recently_sold//homedetails/5496-Don-Diego-Ct-San-Jose-CA-95123/19707795_zpid/
37.257915,-121.878415,1107 Odyssey Ct,SAN JOSE,CA,95118,3.0,3.0,1693.0,1454.0,1983,850000,829423,Townhouse for sale,Sun.,9,http://www.zillow.com/homes/recently_sold//homedetails/1107-Odyssey-Ct-San-Jose-CA-95118/19760047_zpid/
37.254047,-121.841405,5494 Don Rodolfo Ct,SAN JOSE,CA,95123,2.0,2.0,950.0,871.0,1970,499888,552765,Coming soon,market,14,http://www.zillow.com/homes/recently_sold//homedetails/5494-Don-Rodolfo-Ct-San-Jose-CA-95123/19707862_zpid/
37.224357,-121.77388,7190 Indian Valley Ct,SAN JOSE,CA,95139,3.0,3.0,1674.0,2059.0,1976,800000,793245,Townhouse for sale,Sun.,37,http://www.zillow.com/homes/recently_sold//homedetails/7190-Indian-Valley-Ct-San-Jose-CA-95139/19842126_zpid/
37.256585,-121.821568,5396 Palm Grove Ct,SAN JOSE,CA,95123,4.0,3.0,1439.0,1012.0,1970,725000,808074,Townhouse for sale,days,100,http://www.zillow.com/homes/recently_sold//homedetails/5396-Palm-Grove-Ct-San-Jose-CA-95123/19825689_zpid/
37.25706,-121.842402,441 Colony Knoll Dr,SAN JOSE,CA,95123,2.0,3.0,1294.0,927.0,1984,695000,691834,Townhouse for sale,Sun.,6,http://www.zillow.com/homes/recently_sold//homedetails/441-Colony-Knoll-Dr-San-Jose-CA-95123/19709434_zpid/
37.315415,-121.827198,1492 La Boheme St,SAN JOSE,CA,95121,2.0,2.0,988.0,757.0,1970,468888,477573,Townhouse for sale,,94,http://www.zillow.com/homes/recently_sold//homedetails/1492-La-Boheme-St-San-Jose-CA-95121/19800668_zpid/
37.312012,-121.800529,3588 Klaus Dr,SAN JOSE,CA,95121,3.0,3.0,1625.0,1929.0,1986,780000,749165,Townhouse for sale,days,39,http://www.zillow.com/homes/recently_sold//homedetails/3588-Klaus-Dr-San-Jose-CA-95121/19804964_zpid/
37.313471,-121.825365,1487 Freni Ct,SAN JOSE,CA,95121,3.0,1.5,1176.0,901.0,1971,559000,553170,Townhouse for sale,days,56,http://www.zillow.com/homes/recently_sold//homedetails/1487-Freni-Ct-San-Jose-CA-95121/112098050_zpid/
37.310384,-121.758261,3621 Jasmine Cir # 3621,San Jose,CA,95135,3.0,3.0,1346.0,1498.0,2000,970000,,Townhouse for sale,Sun.,1,http://www.zillow.com/homes/recently_sold//homedetails/3621-Jasmine-Cir-3621-San-Jose-CA-95135/2085493163_zpid/
37.314126,-121.775922,3275 Shiraz Pl,SAN JOSE,CA,95135,3.0,3.0,1626.0,1145.0,2001,1059000,1054891,Townhouse for sale,days,32,http://www.zillow.com/homes/recently_sold//homedetails/3275-Shiraz-Pl-San-Jose-CA-95135/54772172_zpid/
37.273515,-121.842731,130 Baroni Ave APT 50,SAN JOSE,CA,95136,3.0,3.0,1482.0,4556.0,1981,785000,767657,Townhouse for sale,days,9,http://www.zillow.com/homes/recently_sold//homedetails/130-Baroni-Ave-APT-50-San-Jose-CA-95136/19706469_zpid/
37.318218,-121.841932,2183 Summerton Dr,SAN JOSE,CA,95122,2.0,3.0,1052.0,531.0,1985,558000,554795,Townhouse for sale,days,13,http://www.zillow.com/homes/recently_sold//homedetails/2183-Summerton-Dr-San-Jose-CA-95122/19717312_zpid/
37.316483,-121.763921,4286 Voltaire St,SAN JOSE,CA,95135,2.0,3.0,1482.0,2003.0,2005,978000,963537,Townhouse for sale,Sun.,11,http://www.zillow.com/homes/recently_sold//homedetails/4286-Voltaire-St-San-Jose-CA-95135/64439705_zpid/
37.29992,-121.83755,677 Dadis Way,SAN JOSE,CA,95111,3.0,2.5,1328.0,2619.0,1999,730000,709560,Townhouse for sale,days,150,http://www.zillow.com/homes/recently_sold//homedetails/677-Dadis-Way-San-Jose-CA-95111/19738916_zpid/
37.290203,-121.854129,209 Siderno Ct,San Jose,CA,95111,3.0,4.0,1856.0,1018.0,2015,896000,899628,Townhouse for sale,Sun.,18,http://www.zillow.com/homes/recently_sold//homedetails/209-Siderno-Ct-San-Jose-CA-95111/166729960_zpid/
37.274576,-121.842116,130 Baroni Ave APT 19,SAN JOSE,CA,95136,3.0,3.0,1482.0,4791.0,1981,780000,714036,Townhouse for sale,day,1,http://www.zillow.com/homes/recently_sold//homedetails/130-Baroni-Ave-APT-19-San-Jose-CA-95136/19706438_zpid/
